State,Year,1: Opportunity,1A: Poverty,1B: Employment,1C: Community vitality,1D: Education,1Di: 8th grade test scores,2: Health & Environment,2A: Physical health,2B: Mental health ,2C: Environmental health,3: Freedom,4: Community & Relationships,4A: Community life,4Aii: Religious Engagement,4B: Family life,5: Living Standard,5A: Current living standard,5B: Improvement in living standard,5Bii: Perceived improvement in living standard,6: Peace & Security,Summary Score
Missouri,2010,4.0331518506519455,3.022617530280331,4.371917136595378,3.0055247779724112,5.73254795775966,9.539342541775113,7.168711418175877,,6.149189742789149,9.026,5.698442866093803,6.164787586182906,7.3265549198627085,7.248959963651178,5.003020252503104,5.815393455803864,7.881283123698226,3.749503787909501,4.853500000000001,6.285138044232327,5.872704933540438
Montana,2010,4.0668033926034095,3.663389080965764,5.038655403336946,2.7547894550773244,4.810379631033605,9.82079865750972,7.236247747323778,,5.272666666666667,8.9184,5.394600528361923,6.167822729651443,6.796953528095985,5.7868102480864785,5.538691931206902,5.458759183006843,7.753088531079943,3.164429834933743,4.5295000000000005,6.965707053824173,5.918983252289884
Nebraska,2010,5.648415809858714,5.188358230578071,7.4067097224949405,4.167423093634262,5.831172192727582,9.627631859304348,7.738534583382046,,6.884264761310035,9.0872,5.295540794826145,7.115579185140307,8.220164232893147,7.222917395571422,6.010994137387467,6.271781014160946,8.171645933097464,4.371916095224428,5.48,7.183738131795621,6.130955065202101
Nevada,2010,3.883734044004746,3.5816441522807647,3.5221773195236543,2.4079238956033744,6.02319080861119,9.052102331500008,7.4278477830728775,,4.973333333333334,8.8514,5.597574886145724,4.973887436815235,5.317769192563517,5.422412451972722,4.630005681066953,4.789658296704654,7.451066593409307,2.1282500000000004,4.256500000000001,5.261495826757023,4.905697580613196
New Hampshire,2010,6.125044221873532,7.955289660967893,6.274774289590844,3.0286234793310176,7.241489457604371,9.787366757126994,7.593481832542417,,6.057817288570977,9.201000000000002,6.033827163289823,5.603172563755438,5.696714856507592,4.392226768972195,5.509630271003283,5.60611069131792,7.872542219915718,3.339679162720124,4.263,7.5827413736933105,6.208190387765311
New Jersey,2010,5.037719658276683,6.385770922276365,3.883610935746527,2.855248009921134,7.026248765162703,9.700809211817845,7.827219608139474,,7.1153210252007,9.1888,3.604876264526241,5.925350733878034,5.805798693238842,6.096261254299934,6.044902774517225,5.575470176392712,8.154801557519782,2.996138795265641,4.4055,6.782288192570196,5.819495210545968
New Mexico,2010,3.189276002045791,1.7101275717167734,2.8716247984644174,2.4523178610697673,5.7230337769322075,9.017155801935155,7.035477663461743,,5.107666666666667,8.7768,5.391499748497697,5.205315405675525,6.631085366036148,6.84020400282423,3.779545445314902,5.9713323397334825,7.628205744834693,4.314458934632273,5.239999999999999,5.206188946967232,5.324053859802648
New York,2010,4.0689267940963285,3.184339185838734,3.58151642008289,3.6383633009130825,5.871488269550608,9.334644815885001,7.877395421580521,,7.105654358534033,9.0142,2.512005423791058,5.565146115615354,5.559055116883751,5.728695017849519,5.571237114346955,5.830691872549358,7.826629291717506,3.8347544533812097,4.6695,6.498004681147914,5.406955937057613
North Carolina,2010,3.550595313943402,2.13425188198282,3.182854652564243,3.352339471740605,5.532935249485938,9.278129800634503,7.577547620139735,,6.352972160485938,9.0348,5.2669868568855165,6.23298655462944,6.946615640571711,7.97494821693442,5.5193574686871685,5.307836958864597,7.48805779338504,3.127616124344151,4.832000000000001,5.420071619152744,5.668382455732342
North Dakota,2010,5.929548816808784,4.1809545656277525,8.162465277871414,5.486650736665169,5.888124687070801,9.798489342334001,7.381475728634685,,6.078230475298386,8.983,5.860486808819151,6.6904403920554945,7.524206587776483,7.039842901431848,5.856674196334505,7.83219571091748,8.89627483038107,6.76811659145389,5.508000000000001,7.8190875826472,6.344529739509259
Ohio,2010,4.033364908331151,2.932271990910895,3.880067499658166,2.247126606295534,7.0739935364600095,9.62864606084051,7.345308431985397,,6.333227252049593,9.0284,4.734072310528694,5.859398001960018,6.9306932531779175,6.683894279549174,4.788102750742118,5.677223765276319,7.719829142434062,3.6346183881185787,4.6625,5.964431553362546,5.324782316770758
Oklahoma,2010,4.319146208983103,2.5366256750593976,4.844242386311082,4.017076149389652,5.8786406251722765,9.203541038263957,7.004259421006153,,5.7025450540015,8.750800000000002,5.7039985794887444,6.353661122504642,7.466973488721649,7.832007300392496,5.240348756287634,5.963914518133425,7.724936496449734,4.202892539817114,5.426000000000001,4.938103752209714,5.6798555880588655
Oregon,2010,4.390521714935978,3.510639789469376,3.4612006363075607,3.0890683308072915,7.501178103159683,9.48176517791232,6.877529885409454,,5.523310328692461,9.156600000000001,5.288500573847358,5.8009937869561305,6.42567356666458,5.094618691727574,5.176314007247682,5.177719734122163,7.453020970004364,2.902418498239961,4.606,6.458361745433656,5.688473299416006
Pennsylvania,2010,4.590703065424963,4.152262088344379,4.138282174955739,2.9934585994992227,7.07880939890051,9.532347515667647,7.405807938706083,,6.4910112813707785,9.1684,4.847962644420712,6.234124238212379,6.778678135073721,6.782810975372031,5.689570341351036,5.912585462079443,7.9581822652380785,3.866988658920806,4.7825,6.505582708657827,5.74162457419391
Rhode Island,2010,3.751040954746888,3.431025322901169,3.926227594859037,2.290666119030261,5.356244782197083,9.270057180036739,7.473477229802821,,6.35985479783142,9.128200000000001,4.30477366453753,5.4554950288305815,5.821112600020853,5.320995203801455,5.089877457640308,5.961105235056373,7.926615791405698,3.9955946787070515,4.311,7.043579584920271,5.229548515550525
South Carolina,2010,3.350353713444572,1.9668179511833936,2.495834609563954,2.7160694411142727,6.222692851916667,9.199642954553594,7.008079123616528,,6.207052013880014,8.997599999999998,5.399792475362172,5.965875203641178,7.368734848542234,8.491792250600074,4.563015558740123,5.287589033967039,7.274849060528834,3.300329007405243,4.9990000000000006,4.464095887992585,5.248215046342448
South Dakota,2010,5.36729808118554,3.736664500044585,7.692049673780441,4.375883832104442,5.664594318812694,9.748001948662024,7.528891994907923,,5.717153845153104,9.037,5.840770802956497,6.8385952776171735,8.185516416252533,7.002516662778474,5.491674138981814,6.718464130330068,8.562813227516449,4.874115033143687,5.507000000000001,7.6424052328442595,6.277871801650074
Tennessee,2010,3.469589442770366,2.0111363810356755,3.178519964880243,2.928152394761351,5.760549030404197,9.202562035561106,7.2572878302610775,,5.90862168414678,9.042,5.855831152691672,6.059339399252043,7.378931582382945,8.562554084785404,4.73974721612114,5.615726598121745,7.729271884102557,3.5021813121409315,4.5755,4.746095570597656,5.331226545618714
Texas,2010,4.824366564653214,2.549427687830697,4.833578449587769,5.255288782112902,6.659171339081489,9.425954386373103,7.1345952247546744,,6.427089523140457,9.0506,5.409359011651537,6.115923581186639,6.9300039888928,7.815803997316832,5.301843173480479,6.004698394918599,7.946093751854555,4.063303037982642,5.507999999999999,4.82219357573906,5.721168315187681
Utah,2010,5.772279106610635,6.439004503830587,5.509095376993982,3.1772966565031977,7.963719889114772,9.59351072519348,7.512762538041036,,5.256174211407722,9.359599999999997,5.422194867992727,7.806891497936504,9.2,8.4,6.413782995873008,5.285821286397583,7.429432044900187,3.1422105278949797,5.1930000000000005,6.812208278583849,6.314805717022463
Vermont,2010,5.331447500600986,4.706832289387165,7.184194945179002,3.618411499612741,5.816351268225039,9.893220941347884,7.355057935345547,,5.749191354413547,9.023200000000001,4.649422908089923,5.925275187600536,6.5045857836087455,4.144339062529966,5.345964591592327,6.085505357673527,7.853856302653167,4.317154412693889,4.3425,7.630118625784588,6.152629443334957
Virginia,2010,5.224804632596707,5.993129676375073,5.298997596105315,3.683720526817932,5.92337073108851,9.609373511471206,7.527118223386894,,6.518422856473791,9.1362,5.404116145289611,6.291477012973004,7.037725179237734,6.897958131668808,5.545228846708275,5.71221119429674,8.036408110688857,3.3880142779046234,4.9704999999999995,6.438078634511423,5.992208221753811
Washington,2010,4.48305834490989,5.33662493168632,4.376452907590829,3.438532843652205,4.780622696710206,9.576501926763937,7.6578685391667065,,6.170895530340656,9.2834,5.122466933604924,6.162710892102732,6.795374646005388,5.305153002118173,5.530047138200075,5.574087650483378,8.106453958271752,3.0417213426950047,4.743,5.968492988811615,5.3839643959218195
West Virginia,2010,2.820918817309451,1.8223808987844305,2.4997649966867344,2.24125162445716,4.7202777493094805,9.085415229010591,6.7339562553155865,,5.8611506219043115,8.5216,4.722459645231378,6.180737603802452,6.904065639866314,7.260243634224796,5.45740956773859,5.733471896812618,7.237380239145527,4.229563554479708,4.388,6.1542653640439795,5.439929214547781
Wisconsin,2010,5.34221900765606,5.347496598638186,4.993408640689492,2.791563633411345,8.236407157885216,9.622779671878488,7.842580878852198,,6.326091134764854,9.2982,4.656376132036094,6.711408761901798,7.848660106110445,6.353988225746256,5.574157417693152,5.910947468487789,7.939952388217091,3.8819425487584884,4.8375,6.660605393204156,6.047530096175534
Wyoming,2010,5.052283090648786,5.730257519927819,6.454202971524051,3.8874763183753247,4.137195552767952,9.655492244083751,7.1976473971630055,,5.295,9.0476,4.8528607890455575,6.214646044757018,6.939449746491085,5.668855752845426,5.489842343022952,6.099468637770787,8.85410377442238,3.3448335011191936,5.2855,7.255063816640662,5.908056577209485
Alabama,2011,3.378578491948929,1.9685038757500584,2.64576909276941,2.85917578880318,5.82215059379619,8.944340319077842,7.100547701398465,,6.122140925247522,8.969199999999999,5.167865947164696,6.39500164818709,7.503226590853075,8.760775735221756,5.286776705521106,5.622152035189222,7.604189625348169,3.640114445030278,5.2985,5.290992687376504,5.376612437032704
Alaska,2011,5.811734300114128,7.174137079386399,6.432070189565499,4.763631573229604,4.90983207917108,9.408066815925377,6.744964318960576,,5.301666666666667,8.383000000000001,5.761125275650512,5.9828153778480555,6.791286994930932,5.120688417205589,5.174343760765179,5.738043192404503,8.250471496659909,3.225614888149097,5.338,5.726991019461384,5.864952767484399
Arizona,2011,3.483863166709115,2.282998442178448,3.039392972464779,2.178940843493901,6.384091684291158,9.15227505287347,7.413611048526583,,5.580568471112404,9.017999999999999,5.452882887513417,5.459997808321816,6.265004468778519,6.133226391560926,4.654991147865112,4.998647970895851,7.404160771436857,2.593135170354845,5.039500000000001,5.815848249903553,5.569423422326776
Arkansas,2011,3.482183824623911,1.0179730053005496,3.4410133212812894,3.447060026241098,5.9892141649398525,9.218913463840032,7.18264436887627,,5.899976919566343,8.9212,4.957715519423637,5.957722090031223,7.3466257842409535,8.850521054028764,4.568818395821495,5.638753033564315,7.606105112997533,3.6714009541310997,5.221500000000001,4.850462290522444,5.383748559504283
California,2011,4.2591329259394515,3.47241888170722,2.998184251918785,3.064865984273999,7.435761198489929,8.952190956394743,7.905507563831255,,6.607821019449889,9.036,3.5067102217612782,5.767909852648862,6.217399826563786,5.962464557375598,5.318419878733939,5.092195559077083,7.614500376173256,2.5698907419809087,5.029,5.951802945778688,5.402985169593737
Colorado,2011,4.943961982404882,4.496370919170931,5.080600917705195,3.232682785723306,6.925280870069534,9.758106407041977,7.44833474173989,,5.6169785041361155,9.2842,5.444168741000505,6.335471338660086,6.951595434448269,5.693147128759791,5.719347242871904,5.413561697333645,8.095949985653544,2.7311734090137456,4.9670000000000005,6.6744097244251765,5.9716784005602515
Connecticut,2011,4.774163961636091,5.85962640461139,4.292698271866864,3.081644757714068,5.883268116506158,9.635650243035697,7.521294266047229,,6.770376021506917,9.239799999999997,4.568900406711225,5.981906406755599,6.283916008311088,5.390339789815517,5.67989680520011,5.653386363059654,8.445924753447008,2.8608479726723015,4.3765,7.166534470735733,5.805917465074633
Delaware,2011,4.968775743636065,5.226994617851399,3.4943292449140606,3.4264622515575556,7.764624794725161,9.38901709532396,7.453113379973731,,6.680795296546524,9.0632,5.2846510193209895,5.302505268682506,6.307701130156541,5.916409515293532,4.29730940720847,5.261364315806186,7.314824588779457,3.207904042832915,4.79,4.912044178243769,5.51142472851994
Florida,2011,4.566757103910037,2.8252587958434274,2.6864016211147494,3.7838725312338153,9.06914510160527,9.255440552056193,7.45212770950936,,6.119179085616257,8.994200000000001,5.175931913757884,5.338643199350578,6.24119777311032,6.715217581523358,4.436088625590835,5.093832042780392,7.591758238191009,2.5959058473697736,4.5135,5.009946803441649,5.609279519704787
Georgia,2011,3.3633553078379594,1.4857573214423994,3.495239918964461,2.790161130264974,5.6786488975132094,9.309116986534411,7.431616968266641,,6.477133740394024,9.0772,5.618628733852773,6.247634606891484,7.239419399560723,7.930951153613611,5.2558498142222465,5.2149566449928555,7.355926108750296,3.073987181235416,5.191,5.36879464195587,5.64078378305109
Hawaii,2011,5.197517932895175,5.538347500099771,4.406592110192022,3.537948524766586,7.250432984000103,9.069089477850577,7.812901305825371,,6.290061144942172,9.2004,3.828300029649015,5.825580756303618,5.654087483172793,6.019496483435415,5.997074029434444,5.854952937051576,7.709344450307752,4.0005614237954035,5.8475,6.567883970037489,5.766601362025216
Idaho,2011,4.688292553724998,3.0317807456464196,4.484223127083389,2.9260891899245056,8.143362589461283,9.638142287421795,7.044948308150533,,5.26808527674655,9.2096,5.504796638083724,6.803782453559582,8.324469514219466,6.877475926681088,5.283095392899698,5.344211781445718,7.60354249744282,3.0848810654486165,4.746,7.284053969706659,6.13520495773215
Illinois,2011,4.089333640567723,3.673449500577999,3.8489014617020594,3.112177979500272,5.764925174557191,9.334950556337889,7.679161103422758,,6.860671190851413,9.03,4.129223564936892,6.077394684162945,6.672985420020282,6.495872995509295,5.481803948305609,5.367935937734356,7.84850178893232,2.887370086536394,4.968500000000001,6.0298549083677715,5.653272008817194
Indiana,2011,4.023560961522007,2.8510925618980663,3.3777350653564486,2.7789970815516076,7.12257627682573,9.458652948856342,7.227460296240243,,6.234663902043028,9.0434,5.460528514804778,6.044292899488228,7.120209068555905,7.365136109328586,4.968376730420552,5.510201566297522,7.593715350599255,3.426687781995788,5.0085,6.08459069890957,5.765816928373143
Iowa,2011,5.031776838196746,4.852961555626666,6.584273621715741,3.5137956877831504,5.181086789447273,9.541790874111621,7.5351863669230505,,6.604996360743402,9.2224,5.20614899366298,6.798445644490881,8.098794361119692,6.526862353489356,5.49809692786207,6.5256719071118034,8.282599628631289,4.768744185592318,5.365500000000001,7.458233892975883,6.014642734755758
Kansas,2011,4.9590926957791455,3.966220418104121,5.810537082042004,3.765630485148793,6.243858856272985,9.601206890391257,7.342514376350073,,6.325163608209026,9.100399999999999,5.259652000159663,6.940733832811788,8.209238031156147,7.25143335860133,5.672229634467428,5.733700518563718,8.232177681854798,3.2352233552726375,5.126499999999999,6.716517955478478,5.932866723333314
Kentucky,2011,3.632500403824098,1.7004624608916037,3.4424339448290375,4.080498700669623,5.294454844181695,9.547972142971958,7.269582930281109,,5.88308344434282,8.836799999999998,5.177282491543704,6.210864042052939,7.119576776113191,7.867555189482223,5.302151307992689,5.5892324283241965,7.335158603678741,3.843306252969653,4.9380000000000015,6.315264652973113,5.72407032135177
Louisiana,2011,3.2436942882871462,0.3020757004174409,4.263344636536977,3.5873116929516526,4.799535489035244,8.998713448206585,7.136733404222137,,6.3615256102359865,8.7872,4.6011269244753,5.721550298262116,6.77166942288201,8.657607294885098,4.671431173642222,5.763917652201362,7.795826970538515,3.732008333864209,5.344500000000001,4.481645360729237,4.913626142757868
Maine,2011,4.22578644664821,3.5856358648746163,4.709522589705126,3.800303087859877,4.830686672356345,9.703799172143414,7.3075298131985615,,6.234416023364046,9.0364,4.917745328855939,5.731319364894184,6.45447429944395,4.64853649224725,5.008164430344419,5.633594434568548,7.514645355708817,3.752543513428281,4.2485,7.576995446523555,5.43611619525996
Maryland,2011,5.640366103209394,7.007483498930911,5.40505190961488,3.585346417505403,6.544611895804785,9.541806532553382,7.6298066700478016,,7.136096245775219,9.1436,4.1946740781252325,6.051405340238238,6.7541625938080605,6.5574906100770365,5.348648086668418,5.909902301168005,8.102055197050856,3.717749405285154,5.2615,5.346211167468626,5.317489768757788
Massachusetts,2011,4.9230659841975255,4.982994743552505,4.512765094276626,3.5156361052565392,6.668791519737197,9.88647097675667,7.875108233032761,,6.941268184876748,9.2596,5.063099132715813,5.771566768882717,5.687091737745223,4.87666419648652,5.856041800020209,5.763384970848312,8.423384008964714,3.1033859327319107,4.417,6.710853805521405,5.919114440629209
Michigan,2011,3.713800562791374,2.7497578738140205,2.5501769346957595,2.388073343941854,7.163764028650682,9.493302810067838,7.2219378971145325,,6.352855959308591,9.0594,4.634867600514303,5.977932351029505,6.487494724284789,6.30118088680198,5.468369977774222,5.474651856311259,7.422876164766801,3.5264275478557185,4.8655,6.0359288246148335,5.276363768749152
Minnesota,2011,6.310780802495254,5.648018846027792,6.250582008489391,4.019955823658617,9.28991536998832,9.794559668286961,7.849689083661859,,6.8370993307903625,9.4038,4.836463000045517,6.911587546026751,7.956180123460365,6.342370611178515,5.866994968593136,5.983734022445058,8.36296339879563,3.604504646094488,5.3765,7.390237522338321,6.351624567637935
Mississippi,2011,2.456734987561569,0.9029514484185661,2.3936492058018666,3.712716727025548,2.9460255685713954,8.838076705714185,7.126684984039125,,6.316770357800707,8.791799999999999,4.415152109971181,6.327391315675937,7.898759639501963,9.3,4.75602299184991,5.49904326216221,7.154783653275691,3.8433028710487283,4.834,5.983474708905012,5.404992285364421
Missouri,2011,4.1366095362364055,2.8309335809760534,4.539591294127752,3.3913094969435025,5.787819683041904,9.51658288384607,7.274139869265671,,6.075497197166131,9.036200000000001,5.668356446264471,6.375883403746136,7.659475045194477,7.33556399951979,5.092291762297797,5.473284770787923,7.805917253259003,3.1406522883168413,5.116500000000001,6.33582188180287,5.884092722892393
Montana,2011,3.9272384599382106,2.960580453625676,4.925228746142053,2.9779044655427027,4.826292702033906,9.853286543768924,7.074013299785307,,5.199,8.925199999999998,5.421511335485724,5.866562768242655,6.639313785959871,5.824109329341596,5.0938117505254406,5.468393350476732,7.734495623000091,3.202291077953375,4.506499999999999,7.047622025230663,5.850665373212789
Nebraska,2011,5.746340320088669,4.954271547271693,7.522887287442243,4.70406976542811,5.784031028865813,9.549798834300168,7.667913565380375,,6.8898690848053725,9.1858,5.260857418547941,7.0758961903690905,8.126433022544939,7.0102707916230536,6.025359358193242,6.393993022734075,8.444051416328776,4.343934629139377,5.7025,7.182228080789996,6.143311975497863
Nevada,2011,3.8578472174336524,3.458848436448513,3.3852824417170986,2.466160822742427,6.100765507495918,9.13100205938527,7.2849349025341095,,5.035,8.817000000000002,5.595902395224799,5.32808725812218,5.557873685729113,5.524858689524615,5.098300830515247,4.819152326167432,7.377304652334864,2.261,4.522,5.703524049878456,5.003757037656999
New Hampshire,2011,6.003026930338816,7.259065038304489,6.548679999073969,3.122177245561296,7.058476800270211,9.813835108963566,7.5017227342498645,,6.007010551022986,9.249000000000002,6.053923406498381,5.576618290786056,5.785347589179531,4.16654530228482,5.367888992392584,5.717014853468053,7.975685300520852,3.4583444064152538,4.409000000000001,7.349380429412275,6.160310621885866
New Jersey,2011,4.9434225491890444,5.936550874642803,3.770302501561327,2.9371482252964634,7.157659907512792,9.723638924952319,7.8684511928869485,,6.9495669167743515,9.1316,3.679631251291198,5.7877703808318195,5.818776362623616,5.945927310305811,5.756764399040022,5.370393805545278,8.085774324449718,2.655013286640835,4.334,6.76709486405436,5.768892626396646
New Mexico,2011,3.225519700793961,0.5886320493369616,3.7712323788054993,2.401805635064496,6.044214357250235,9.06919109737571,7.0262227267524775,,5.225333333333333,8.790000000000001,5.496259332273491,5.550052268822494,6.811135620991679,6.923278496963802,4.288968916653312,5.486890530715586,7.652909997610343,3.320871063820827,4.8069999999999995,5.266909229776388,5.333037121914532
New York,2011,4.068055167860365,2.8737423095505266,3.680472634481789,3.5171425149071136,6.172763829807985,9.331865192059484,7.802878412142362,,7.012949630457702,8.932599999999999,2.50705017579689,5.47584152373798,5.428136530957052,5.643147128759793,5.523546516518907,5.556426911935855,7.681167820736552,3.431686003135158,4.585,6.529243169475208,5.34740581603322
North Carolina,2011,3.7388477855196545,2.4676309266619008,3.127171944657302,3.7176751044038787,5.660873866713238,9.346535791311474,7.596837302531855,,6.4779993885505265,9.0838,5.299813604268386,6.398097699762523,7.375155104458163,8.101685830400681,5.421040295066883,5.267937316816349,7.540691267604652,2.9951833660280442,4.7815,5.49107322274134,5.734083840487998
North Dakota,2011,6.093305389207522,4.665083311643478,7.914276678393793,5.897673625747148,5.892718891858669,9.806134606156162,7.489106195017939,,6.216602185174696,9.0384,6.004102973813596,6.770297700104494,7.309024057446,6.911688039794321,6.231571342762985,7.650526062146085,8.87719327352223,6.423858850769939,5.937000000000001,7.637599622149101,6.359958730563182
Ohio,2011,4.057138466754732,2.6582451326734993,3.719453246724318,2.5422672614244566,7.266442097870487,9.650540074405505,7.369654389545548,,6.378120172975121,9.032599999999999,4.822179205736379,5.73239467520043,6.660024961890399,6.5958729955092945,4.80476438851046,5.767784228553001,7.738324190572341,3.797244266533662,4.763,6.09054075861613,5.357684256283594
Oklahoma,2011,4.447782093405948,2.8928640577467535,4.692866244775089,4.267051229243411,5.906646512976928,9.24513562783385,7.012523471410857,,5.646040618387278,8.786600000000002,5.677335399215307,6.319438776980585,7.710045027717057,8.041124362611827,4.928832526244114,5.438749704670021,7.774896465945926,3.102602943394112,5.6065000000000005,5.113238421231974,5.638398045690391
Oregon,2011,4.451387439309774,3.127673495676298,3.606866556681943,3.3545744618953877,7.692904380560849,9.474748124980122,7.01089359193634,,5.594015627133041,9.139399999999998,5.157701537297529,6.159958611999927,7.080625670656662,5.145313737114079,5.239291553343191,5.101988906585955,7.498038188022081,2.70593962514983,4.747,6.439617459168198,5.734392515762285
Pennsylvania,2011,4.499077581792521,3.994188621615645,3.841301830329474,2.9752890813031563,7.20278369288025,9.47585050763589,7.483013906436081,,6.48850767712237,9.1756,4.8677409828422835,6.227408499311221,6.6963631447864085,6.693733544553266,5.758453853836034,5.729324532092583,7.925244385340831,3.533404678844333,4.7645,6.5099671022688845,5.713016884802064
Rhode Island,2011,3.8096991885805003,3.527662037058527,3.7546232430080106,2.118959644261704,5.799278586833988,9.359784189726655,7.506839880948303,,6.3267456429003,9.0688,4.327570781919064,5.769275545406432,6.150477001735199,5.979724007230147,5.388074089077665,5.5835294193991265,7.705377582853297,3.4616812559449586,4.05,7.042239888633765,5.236444648081398
South Carolina,2011,3.3734152570761617,1.2210286967448627,2.4892678072710477,3.214544165518237,6.488223297383221,9.278579486091019,7.14935688292645,,6.185857982393372,8.999,5.409467650067961,6.337196704301167,7.63465411188053,8.519947112237602,5.039739296721806,5.111448716442094,7.282975382376459,2.939922050507731,5.02,4.504020390114389,5.30493488526096
South Dakota,2011,5.423777948620588,3.819635627593198,7.691949474705762,4.506738765413344,5.668340346007673,9.754448355649215,7.462227029871904,,5.623389254538677,9.1266,5.731005943723705,6.927925313794847,8.241999425112251,7.216219413505728,5.613851202477443,7.182220733793909,8.81714854495024,5.5472929226375784,5.544,7.669806315827587,6.326049245596886
Tennessee,2011,3.799345533904084,2.0122880959527647,3.270336028764147,3.8038095917820924,6.017835347201633,9.214398034634764,7.591589764191413,,5.915234796835602,9.0488,5.881834772670023,6.019524666179135,7.3513728851563815,8.532620873584229,4.687676447201888,5.694528118416211,7.719025758422094,3.670030478410326,4.9865,4.790006230170765,5.434371199214772
Texas,2011,4.933349664905446,2.559346528878223,4.992587386167483,5.338438377903607,6.846382260421787,9.47708216923215,7.300940841058049,,6.442249739549385,9.0308,5.36024148571161,6.112311853910634,7.030294318231819,7.840095373231199,5.1943293895894485,5.735099917167093,7.941891276609926,3.5283085577242606,5.5485,5.082227370672949,5.747796178832768
Utah,2011,5.663797635615317,5.754335067572729,5.45775835951384,3.1970840911967233,8.222720392895644,9.636986003037913,7.385263395377432,,5.338546312717226,9.331999999999999,5.498810302711193,7.945551977713087,9.2,8.4,6.6911039554261755,5.228404700167891,7.3745482252723065,3.0822611750634756,5.604,6.972537434614818,6.328541212824679
Vermont,2011,5.392491999906079,5.225687493388622,6.966477962795594,3.57020957793357,5.801349483596648,9.86770391821794,7.262014514054171,,5.970531269059993,8.9434,4.57926753831447,5.619028865504466,5.943036284048478,3.827133927471932,5.295021446960453,6.096778932200627,7.859004511113145,4.334553353288111,5.1875,7.5099358456561385,6.078168162322637
Virginia,2011,5.171526856983432,5.579873800650489,5.3136426288633,3.8131046646113553,5.987975912167326,9.668896983044434,7.205950786846879,,6.554505784232334,9.146599999999998,5.430158302656793,6.311576439713549,7.100746463277613,7.024000699748565,5.522406416149485,5.659841484635374,8.030598623944439,3.289084345326309,4.9575,6.529686486040169,5.957612827677993
Washington,2011,4.1753650000572105,5.023220978296328,3.9127124987304307,2.997720183875398,4.789689569702025,9.594664608109953,7.565943722802359,,6.101355409112588,9.234199999999998,5.128469994399792,6.001966136237093,6.956615653447822,5.249872268223744,5.047316619026365,5.3737355597699885,8.105043612612178,2.642427506927799,4.89,6.07662068032345,5.290001469572839
West Virginia,2011,3.061170928359984,1.2647388276305074,3.652818022766374,2.5478089030099125,4.75378267032675,9.149904256102614,6.944072906044588,,6.0224303395106284,8.728000000000002,4.667511081941181,5.641235712846312,6.566681477846613,7.416553357499851,4.71578994784601,5.545555840781434,7.2605020215826395,3.830609659980227,4.6485,6.2637258551675945,5.4003730835768495
Wisconsin,2011,5.209810112856408,4.30408796985936,5.298550823714966,2.9321734207892893,8.277060811104826,9.648052246085367,7.720461348768589,,6.288521475511132,9.294400000000001,4.601700236590789,6.361716479940098,7.301269707089591,6.090285475019002,5.422163252790606,5.848432255972933,8.00756307886298,3.6893014330828895,4.792,6.780457073266724,5.940583308102696
Wyoming,2011,5.385514971231484,6.58542203802873,7.022098020028446,3.8809372932991586,4.1555479206970665,9.694708487604224,7.112027066609031,,5.160666666666666,8.8074,4.772763145380612,5.736290442012485,6.762304005933403,5.994537219532801,4.710276878091566,5.633855753954091,8.801961507908182,2.46575,4.9315,7.313458783468775,5.809745732844552
Alabama,2012,3.6349849426901812,1.4854616940559549,2.6055244439007104,4.325564971536635,5.816981480218404,8.936399213769272,6.989447434496807,,6.049385391420387,9.005599999999998,,6.36754640655633,7.595574975539798,8.869919954839343,5.139517837572862,5.733469332881841,7.330492116392674,4.136446549371013,4.994999999999999,5.241360877732852,5.431162390897195
Alaska,2012,5.8070122013960175,7.375539308390535,5.994271621559179,4.9827984074983975,4.902247755531718,9.393533971949832,6.8836951727848,,5.292000000000001,8.246599999999999,,6.168741588764059,7.00267605759357,5.644203275538676,5.334807119934547,6.099327663444777,8.139723664891301,4.05893166199825,5.4335,5.737597850301073,5.994996542792603
Arizona,2012,3.8439685338051808,2.011125922770389,3.8405846558544474,3.192713589477705,6.389869141325897,9.160557652576447,7.280944979101929,,5.536054208988744,9.014000000000001,,5.590214858628375,6.222167992801694,6.349763638630713,4.958261724455056,5.6135500054145755,7.36521538462886,3.86188462620029,5.459500000000001,5.766248753215052,5.78262088493576
Arkansas,2012,3.754492699676004,0.783261573965067,4.130340333389371,4.3036615227082455,5.999234739478936,9.234337659233569,6.8674579767663415,,5.804797653108912,8.8356,,6.076290641416738,6.9538264118057524,8.417500874685707,5.198754871027724,5.814989024487398,7.4494412712948614,4.180536777679935,5.378,4.914773285166351,5.4745987100400715
California,2012,4.73593625867542,3.5923666086036126,3.083952649948607,4.842823425324938,7.505078469069383,9.035644610464399,7.74970913516622,,6.616577739592284,9.0128,,5.809649171214361,6.199240304260124,6.077250612279995,5.420058038168597,5.794351462053029,7.586525466357698,4.002177457748359,5.4335,5.8521939062833725,5.604826531960752
Colorado,2012,5.430475506582713,5.0094573607465405,5.451851104972186,4.5488582907213555,6.915430322854633,9.744226437450271,7.5281695718278065,,5.717586525193063,9.306199999999999,,5.993769969769028,6.946679434501985,5.632946762363317,5.040860505036072,6.14379196309347,8.175947340781084,4.111636585405854,5.4665,6.620351312991978,6.158166275922026
